event_id,meter_id,event_timestamp,event_type,severity,description
E000001564,325,2026-01-07 17:22:00,high_voltage,high,high voltage detected
E000001565,246,2026-01-07 12:23:00,firmware_update,low,firmware update detected
E000001566,451,2026-01-07 12:30:00,connection_lost,high,connection lost detected
E000001567,432,2026-01-07 01:24:00,low_voltage,medium,low voltage detected
E000001568,490,2026-01-07 10:34:00,low_voltage,medium,low voltage detected
E000001569,396,2026-01-07 20:50:00,connection_lost,high,connection lost detected
E000001570,434,2026-01-07 17:37:00,firmware_update,low,firmware update detected
E000001571,361,2026-01-07 06:18:00,firmware_update,low,firmware update detected
E000001572,261,2026-01-07 23:37:00,meter_reset,medium,meter reset detected
E000001573,362,2026-01-07 18:06:00,low_voltage,medium,low voltage detected
E000001574,282,2026-01-07 19:25:00,high_voltage,high,high voltage detected
E000001575,202,2026-01-07 08:15:00,meter_reset,medium,meter reset detected
E000001576,27,2026-01-07 10:38:00,firmware_update,low,firmware update detected
E000001577,338,2026-01-07 01:17:00,firmware_update,low,firmware update detected
E000001578,355,2026-01-07 13:28:00,meter_reset,medium,meter reset detected
E000001579,376,2026-01-07 01:56:00,high_voltage,high,high voltage detected
E000001580,223,2026-01-07 18:19:00,meter_reset,medium,meter reset detected
E000001581,182,2026-01-07 04:38:00,firmware_update,low,firmware update detected
E000001582,254,2026-01-07 09:39:00,firmware_update,low,firmware update detected
E000001583,164,2026-01-07 11:40:00,high_voltage,high,high voltage detected
E000001584,405,2026-01-07 04:05:00,low_voltage,medium,low voltage detected
E000001585,465,2026-01-07 04:37:00,firmware_update,low,firmware update detected
E000001586,140,2026-01-07 12:51:00,high_voltage,high,high voltage detected
E000001587,494,2026-01-07 07:49:00,firmware_update,low,firmware update detected
E000001588,57,2026-01-07 05:38:00,connection_lost,high,connection lost detected
E000001589,153,2026-01-07 00:25:00,connection_lost,high,connection lost detected
E000001590,386,2026-01-07 23:10:00,firmware_update,low,firmware update detected
E000001591,205,2026-01-07 03:32:00,meter_reset,medium,meter reset detected
E000001592,203,2026-01-07 03:46:00,tamper_alert,high,tamper alert detected
E000001593,483,2026-01-07 03:15:00,high_voltage,high,high voltage detected
E000001594,272,2026-01-07 16:57:00,connection_lost,high,connection lost detected
E000001595,336,2026-01-07 22:13:00,low_voltage,medium,low voltage detected
E000001596,287,2026-01-07 05:27:00,low_voltage,medium,low voltage detected
E000001597,322,2026-01-07 00:03:00,low_voltage,medium,low voltage detected
E000001598,126,2026-01-07 01:26:00,connection_lost,high,connection lost detected
E000001599,241,2026-01-07 11:14:00,connection_lost,high,connection lost detected
E000001600,105,2026-01-07 16:35:00,firmware_update,low,firmware update detected
E000001601,131,2026-01-07 18:37:00,meter_reset,medium,meter reset detected
E000001602,35,2026-01-07 11:32:00,low_voltage,medium,low voltage detected
E000001603,493,2026-01-07 07:59:00,connection_lost,high,connection lost detected
E000001604,478,2026-01-07 17:35:00,low_voltage,medium,low voltage detected
E000001605,95,2026-01-07 22:42:00,firmware_update,low,firmware update detected
E000001606,329,2026-01-07 20:00:00,firmware_update,low,firmware update detected
E000001607,386,2026-01-07 09:14:00,firmware_update,low,firmware update detected
E000001608,356,2026-01-07 21:34:00,meter_reset,medium,meter reset detected
E000001609,58,2026-01-07 18:51:00,connection_lost,high,connection lost detected
E000001610,441,2026-01-07 07:48:00,connection_lost,high,connection lost detected
E000001611,261,2026-01-07 15:25:00,meter_reset,medium,meter reset detected
E000001612,187,2026-01-07 10:56:00,high_voltage,high,high voltage detected
E000001613,124,2026-01-07 00:15:00,firmware_update,low,firmware update detected
E000001614,174,2026-01-07 23:41:00,connection_lost,high,connection lost detected
E000001615,230,2026-01-07 04:59:00,low_voltage,medium,low voltage detected
E000001616,28,2026-01-07 20:56:00,low_voltage,medium,low voltage detected
E000001617,150,2026-01-07 04:35:00,high_voltage,high,high voltage detected
E000001618,236,2026-01-07 08:40:00,high_voltage,high,high voltage detected
E000001619,498,2026-01-07 19:34:00,firmware_update,low,firmware update detected
E000001620,230,2026-01-07 21:25:00,meter_reset,medium,meter reset detected
E000001621,346,2026-01-07 05:10:00,high_voltage,high,high voltage detected
E000001622,426,2026-01-07 04:37:00,high_voltage,high,high voltage detected
E000001623,341,2026-01-07 02:24:00,low_voltage,medium,low voltage detected
E000001624,348,2026-01-07 08:00:00,connection_lost,high,connection lost detected
E000001625,480,2026-01-07 06:50:00,tamper_alert,high,tamper alert detected
E000001626,222,2026-01-07 00:20:00,meter_reset,medium,meter reset detected
E000001627,19,2026-01-07 20:19:00,low_voltage,medium,low voltage detected
E000001628,76,2026-01-07 07:13:00,firmware_update,low,firmware update detected
E000001629,152,2026-01-07 12:25:00,meter_reset,medium,meter reset detected
E000001630,14,2026-01-07 11:05:00,low_voltage,medium,low voltage detected
E000001631,440,2026-01-07 09:24:00,low_voltage,medium,low voltage detected
E000001632,235,2026-01-07 17:37:00,high_voltage,high,high voltage detected
E000001633,447,2026-01-07 15:45:00,firmware_update,low,firmware update detected
E000001634,227,2026-01-07 11:34:00,firmware_update,low,firmware update detected
E000001635,298,2026-01-07 20:47:00,low_voltage,medium,low voltage detected
E000001636,9,2026-01-07 22:48:00,firmware_update,low,firmware update detected
E000001637,391,2026-01-07 16:04:00,connection_lost,high,connection lost detected
E000001638,401,2026-01-07 16:29:00,meter_reset,medium,meter reset detected
E000001639,86,2026-01-07 09:24:00,connection_lost,high,connection lost detected
E000001640,427,2026-01-07 15:38:00,low_voltage,medium,low voltage detected
E000001641,233,2026-01-07 03:13:00,firmware_update,low,firmware update detected
E000001642,386,2026-01-07 20:32:00,firmware_update,low,firmware update detected
E000001643,91,2026-01-07 22:49:00,high_voltage,high,high voltage detected
E000001644,241,2026-01-07 22:10:00,firmware_update,low,firmware update detected
E000001645,406,2026-01-07 03:55:00,meter_reset,medium,meter reset detected
E000001646,99,2026-01-07 03:25:00,connection_lost,high,connection lost detected
E000001647,93,2026-01-07 02:18:00,connection_lost,high,connection lost detected
E000001648,213,2026-01-07 20:24:00,connection_lost,high,connection lost detected
E000001649,457,2026-01-07 16:20:00,firmware_update,low,firmware update detected
E000001650,154,2026-01-07 23:11:00,high_voltage,high,high voltage detected
E000001651,317,2026-01-07 16:35:00,meter_reset,medium,meter reset detected
E000001652,407,2026-01-07 11:55:00,firmware_update,low,firmware update detected
E000001653,220,2026-01-07 22:12:00,connection_lost,high,connection lost detected
E000001654,167,2026-01-07 23:44:00,connection_lost,high,connection lost detected
E000001655,241,2026-01-07 02:20:00,meter_reset,medium,meter reset detected
E000001656,78,2026-01-07 04:15:00,meter_reset,medium,meter reset detected
E000001657,3,2026-01-07 11:30:00,firmware_update,low,firmware update detected
E000001658,232,2026-01-07 03:37:00,connection_lost,high,connection lost detected
E000001659,214,2026-01-07 10:26:00,connection_lost,high,connection lost detected
E000001660,394,2026-01-07 06:06:00,connection_lost,high,connection lost detected
E000001661,280,2026-01-07 10:40:00,low_voltage,medium,low voltage detected
E000001662,210,2026-01-07 05:04:00,low_voltage,medium,low voltage detected
E000001663,98,2026-01-07 09:35:00,firmware_update,low,firmware update detected
E000001664,265,2026-01-07 02:20:00,low_voltage,medium,low voltage detected
E000001665,266,2026-01-07 17:59:00,firmware_update,low,firmware update detected
E000001666,488,2026-01-07 21:12:00,meter_reset,medium,meter reset detected
E000001667,304,2026-01-07 11:07:00,firmware_update,low,firmware update detected
E000001668,143,2026-01-07 20:05:00,meter_reset,medium,meter reset detected
E000001669,476,2026-01-07 19:16:00,connection_lost,high,connection lost detected
E000001670,11,2026-01-07 22:09:00,low_voltage,medium,low voltage detected
E000001671,133,2026-01-07 14:01:00,low_voltage,medium,low voltage detected
E000001672,241,2026-01-07 21:17:00,meter_reset,medium,meter reset detected
E000001673,351,2026-01-07 08:15:00,meter_reset,medium,meter reset detected
E000001674,70,2026-01-07 13:53:00,connection_lost,high,connection lost detected
E000001675,453,2026-01-07 15:40:00,tamper_alert,high,tamper alert detected
E000001676,192,2026-01-07 15:07:00,low_voltage,medium,low voltage detected
E000001677,169,2026-01-07 18:21:00,meter_reset,medium,meter reset detected
E000001678,303,2026-01-07 02:43:00,low_voltage,medium,low voltage detected
E000001679,465,2026-01-07 05:07:00,high_voltage,high,high voltage detected
E000001680,278,2026-01-07 02:11:00,tamper_alert,high,tamper alert detected
E000001681,216,2026-01-07 16:03:00,meter_reset,medium,meter reset detected
E000001682,423,2026-01-07 12:43:00,high_voltage,high,high voltage detected
E000001683,387,2026-01-07 23:29:00,connection_lost,high,connection lost detected
E000001684,183,2026-01-07 19:23:00,meter_reset,medium,meter reset detected
E000001685,99,2026-01-07 23:58:00,low_voltage,medium,low voltage detected
E000001686,94,2026-01-07 16:18:00,low_voltage,medium,low voltage detected
E000001687,192,2026-01-07 18:39:00,connection_lost,high,connection lost detected
E000001688,79,2026-01-07 08:27:00,tamper_alert,high,tamper alert detected
E000001689,46,2026-01-07 19:17:00,connection_lost,high,connection lost detected
E000001690,255,2026-01-07 21:45:00,meter_reset,medium,meter reset detected
E000001691,400,2026-01-07 12:44:00,meter_reset,medium,meter reset detected
E000001692,181,2026-01-07 23:52:00,connection_lost,high,connection lost detected
E000001693,476,2026-01-07 07:44:00,low_voltage,medium,low voltage detected
E000001694,456,2026-01-07 12:17:00,meter_reset,medium,meter reset detected
E000001695,156,2026-01-07 12:56:00,low_voltage,medium,low voltage detected
E000001696,279,2026-01-07 20:48:00,firmware_update,low,firmware update detected
E000001697,6,2026-01-07 18:17:00,high_voltage,high,high voltage detected
E000001698,121,2026-01-07 09:43:00,connection_lost,high,connection lost detected
E000001699,497,2026-01-07 08:44:00,low_voltage,medium,low voltage detected
E000001700,47,2026-01-07 02:24:00,tamper_alert,high,tamper alert detected
E000001701,108,2026-01-07 23:11:00,connection_lost,high,connection lost detected
E000001702,389,2026-01-07 17:54:00,high_voltage,high,high voltage detected
E000001703,119,2026-01-07 10:34:00,low_voltage,medium,low voltage detected
E000001704,489,2026-01-07 01:32:00,low_voltage,medium,low voltage detected
E000001705,406,2026-01-07 13:26:00,meter_reset,medium,meter reset detected
E000001706,263,2026-01-07 12:02:00,high_voltage,high,high voltage detected
E000001707,107,2026-01-07 17:51:00,tamper_alert,high,tamper alert detected
E000001708,262,2026-01-07 04:37:00,firmware_update,low,firmware update detected
E000001709,285,2026-01-07 23:29:00,low_voltage,medium,low voltage detected
E000001710,6,2026-01-07 10:58:00,meter_reset,medium,meter reset detected
E000001711,142,2026-01-07 11:05:00,firmware_update,low,firmware update detected
E000001712,114,2026-01-07 09:19:00,meter_reset,medium,meter reset detected
E000001713,288,2026-01-07 13:38:00,connection_lost,high,connection lost detected
E000001714,244,2026-01-07 18:40:00,meter_reset,medium,meter reset detected
E000001715,363,2026-01-07 11:57:00,connection_lost,high,connection lost detected
E000001716,279,2026-01-07 19:14:00,firmware_update,low,firmware update detected
E000001717,299,2026-01-07 07:35:00,connection_lost,high,connection lost detected
E000001718,91,2026-01-07 11:54:00,low_voltage,medium,low voltage detected
E000001719,65,2026-01-07 13:32:00,connection_lost,high,connection lost detected
E000001720,307,2026-01-07 03:33:00,low_voltage,medium,low voltage detected
E000001721,90,2026-01-07 13:21:00,meter_reset,medium,meter reset detected
E000001722,139,2026-01-07 05:29:00,high_voltage,high,high voltage detected
E000001723,213,2026-01-07 15:17:00,meter_reset,medium,meter reset detected
E000001724,431,2026-01-07 03:33:00,firmware_update,low,firmware update detected
E000001725,159,2026-01-07 16:54:00,low_voltage,medium,low voltage detected
E000001726,42,2026-01-07 22:00:00,meter_reset,medium,meter reset detected
E000001727,486,2026-01-07 14:22:00,firmware_update,low,firmware update detected
E000001728,46,2026-01-07 02:21:00,meter_reset,medium,meter reset detected
E000001729,62,2026-01-07 03:33:00,tamper_alert,high,tamper alert detected
E000001730,94,2026-01-07 16:50:00,meter_reset,medium,meter reset detected
E000001731,198,2026-01-07 22:50:00,high_voltage,high,high voltage detected
E000001732,68,2026-01-07 07:59:00,connection_lost,high,connection lost detected
E000001733,480,2026-01-07 08:26:00,firmware_update,low,firmware update detected
E000001734,155,2026-01-07 12:31:00,connection_lost,high,connection lost detected
E000001735,465,2026-01-07 13:04:00,low_voltage,medium,low voltage detected
E000001736,387,2026-01-07 11:13:00,firmware_update,low,firmware update detected
E000001737,144,2026-01-07 14:16:00,firmware_update,low,firmware update detected
E000001738,487,2026-01-07 13:30:00,connection_lost,high,connection lost detected
E000001739,212,2026-01-07 03:24:00,connection_lost,high,connection lost detected
E000001740,256,2026-01-07 12:29:00,meter_reset,medium,meter reset detected
E000001741,UNK_EVT_20260107_00,2026-99-99 99:99:99,high_voltage,high,high voltage detected
E000001742,7,2026-01-07 11:35:00,connection_lost,high,connection lost detected
E000001743,15,2026-01-07 20:25:00,tamper_alert,high,tamper alert detected
E000001744,UNK_EVT_20260107_03,2026-01-07 17:29:00,connection_lost,high,connection lost detected
E000001745,129,2026-99-99 99:99:99,tamper_alert,high,tamper alert detected
E000001746,308,2026-01-07 03:31:00,low_voltage,medium,low voltage detected
E000001747,UNK_EVT_20260107_06,2026-01-07 03:31:00,high_voltage,high,high voltage detected
E000001748,319,2026-01-07 08:33:00,meter_reset,medium,meter reset detected
E000001749,497,2026-99-99 99:99:99,connection_lost,high,connection lost detected
E000001750,UNK_EVT_20260107_09,2026-01-07 03:31:00,meter_reset,medium,meter reset detected
