event_id,meter_id,event_timestamp,event_type,severity,description
E000001159,374,2026-01-05 17:29:00,tamper_alert,high,tamper alert detected
E000001160,169,2026-01-05 01:31:00,connection_lost,high,connection lost detected
E000001161,442,2026-01-05 20:45:00,firmware_update,low,firmware update detected
E000001162,465,2026-01-05 04:07:00,low_voltage,medium,low voltage detected
E000001163,441,2026-01-05 02:24:00,tamper_alert,high,tamper alert detected
E000001164,295,2026-01-05 07:03:00,meter_reset,medium,meter reset detected
E000001165,342,2026-01-05 12:55:00,high_voltage,high,high voltage detected
E000001166,392,2026-01-05 04:32:00,firmware_update,low,firmware update detected
E000001167,267,2026-01-05 05:46:00,meter_reset,medium,meter reset detected
E000001168,492,2026-01-05 20:27:00,meter_reset,medium,meter reset detected
E000001169,36,2026-01-05 08:18:00,connection_lost,high,connection lost detected
E000001170,143,2026-01-05 19:42:00,tamper_alert,high,tamper alert detected
E000001171,217,2026-01-05 07:49:00,low_voltage,medium,low voltage detected
E000001172,58,2026-01-05 05:13:00,low_voltage,medium,low voltage detected
E000001173,478,2026-01-05 06:34:00,firmware_update,low,firmware update detected
E000001174,193,2026-01-05 04:51:00,meter_reset,medium,meter reset detected
E000001175,127,2026-01-05 06:28:00,connection_lost,high,connection lost detected
E000001176,480,2026-01-05 10:31:00,firmware_update,low,firmware update detected
E000001177,114,2026-01-05 21:53:00,meter_reset,medium,meter reset detected
E000001178,212,2026-01-05 23:58:00,low_voltage,medium,low voltage detected
E000001179,293,2026-01-05 01:43:00,firmware_update,low,firmware update detected
E000001180,112,2026-01-05 03:22:00,firmware_update,low,firmware update detected
E000001181,164,2026-01-05 07:32:00,connection_lost,high,connection lost detected
E000001182,105,2026-01-05 00:41:00,connection_lost,high,connection lost detected
E000001183,177,2026-01-05 01:27:00,high_voltage,high,high voltage detected
E000001184,482,2026-01-05 04:58:00,firmware_update,low,firmware update detected
E000001185,184,2026-01-05 22:31:00,connection_lost,high,connection lost detected
E000001186,244,2026-01-05 16:10:00,tamper_alert,high,tamper alert detected
E000001187,186,2026-01-05 13:24:00,high_voltage,high,high voltage detected
E000001188,295,2026-01-05 09:06:00,firmware_update,low,firmware update detected
E000001189,449,2026-01-05 18:45:00,tamper_alert,high,tamper alert detected
E000001190,245,2026-01-05 19:15:00,firmware_update,low,firmware update detected
E000001191,493,2026-01-05 18:18:00,low_voltage,medium,low voltage detected
E000001192,205,2026-01-05 12:55:00,connection_lost,high,connection lost detected
E000001193,107,2026-01-05 09:48:00,meter_reset,medium,meter reset detected
E000001194,62,2026-01-05 18:11:00,meter_reset,medium,meter reset detected
E000001195,341,2026-01-05 16:01:00,low_voltage,medium,low voltage detected
E000001196,78,2026-01-05 12:26:00,tamper_alert,high,tamper alert detected
E000001197,313,2026-01-05 04:04:00,low_voltage,medium,low voltage detected
E000001198,105,2026-01-05 21:05:00,meter_reset,medium,meter reset detected
E000001199,499,2026-01-05 22:16:00,high_voltage,high,high voltage detected
E000001200,452,2026-01-05 06:40:00,meter_reset,medium,meter reset detected
E000001201,325,2026-01-05 10:13:00,firmware_update,low,firmware update detected
E000001202,150,2026-01-05 21:53:00,connection_lost,high,connection lost detected
E000001203,325,2026-01-05 11:10:00,low_voltage,medium,low voltage detected
E000001204,163,2026-01-05 09:36:00,meter_reset,medium,meter reset detected
E000001205,311,2026-01-05 07:24:00,high_voltage,high,high voltage detected
E000001206,201,2026-01-05 03:54:00,low_voltage,medium,low voltage detected
E000001207,462,2026-01-05 12:37:00,meter_reset,medium,meter reset detected
E000001208,317,2026-01-05 11:27:00,low_voltage,medium,low voltage detected
E000001209,435,2026-01-05 14:06:00,tamper_alert,high,tamper alert detected
E000001210,8,2026-01-05 05:11:00,tamper_alert,high,tamper alert detected
E000001211,130,2026-01-05 16:07:00,low_voltage,medium,low voltage detected
E000001212,85,2026-01-05 08:04:00,connection_lost,high,connection lost detected
E000001213,192,2026-01-05 10:03:00,meter_reset,medium,meter reset detected
E000001214,246,2026-01-05 13:07:00,connection_lost,high,connection lost detected
E000001215,94,2026-01-05 18:47:00,high_voltage,high,high voltage detected
E000001216,319,2026-01-05 19:31:00,firmware_update,low,firmware update detected
E000001217,89,2026-01-05 20:27:00,connection_lost,high,connection lost detected
E000001218,54,2026-01-05 01:43:00,low_voltage,medium,low voltage detected
E000001219,125,2026-01-05 00:11:00,tamper_alert,high,tamper alert detected
E000001220,6,2026-01-05 02:46:00,high_voltage,high,high voltage detected
E000001221,319,2026-01-05 13:18:00,tamper_alert,high,tamper alert detected
E000001222,42,2026-01-05 23:02:00,connection_lost,high,connection lost detected
E000001223,284,2026-01-05 03:28:00,meter_reset,medium,meter reset detected
E000001224,314,2026-01-05 17:05:00,high_voltage,high,high voltage detected
E000001225,383,2026-01-05 03:54:00,firmware_update,low,firmware update detected
E000001226,373,2026-01-05 23:51:00,low_voltage,medium,low voltage detected
E000001227,401,2026-01-05 00:08:00,connection_lost,high,connection lost detected
E000001228,294,2026-01-05 06:02:00,connection_lost,high,connection lost detected
E000001229,449,2026-01-05 21:04:00,high_voltage,high,high voltage detected
E000001230,249,2026-01-05 11:39:00,tamper_alert,high,tamper alert detected
E000001231,277,2026-01-05 23:50:00,connection_lost,high,connection lost detected
E000001232,297,2026-01-05 10:27:00,firmware_update,low,firmware update detected
E000001233,99,2026-01-05 19:47:00,firmware_update,low,firmware update detected
E000001234,14,2026-01-05 04:36:00,low_voltage,medium,low voltage detected
E000001235,42,2026-01-05 08:47:00,meter_reset,medium,meter reset detected
E000001236,282,2026-01-05 18:37:00,meter_reset,medium,meter reset detected
E000001237,332,2026-01-05 13:10:00,low_voltage,medium,low voltage detected
E000001238,236,2026-01-05 08:08:00,low_voltage,medium,low voltage detected
E000001239,214,2026-01-05 17:09:00,firmware_update,low,firmware update detected
E000001240,164,2026-01-05 01:19:00,low_voltage,medium,low voltage detected
E000001241,UNK_EVT_20260105_00,2026-99-99 99:99:99,low_voltage,medium,low voltage detected
E000001242,320,2026-01-05 10:29:00,tamper_alert,high,tamper alert detected
E000001243,24,2026-01-05 20:36:00,tamper_alert,high,tamper alert detected
E000001244,UNK_EVT_20260105_03,2026-01-05 03:51:00,connection_lost,high,connection lost detected
E000001245,207,2026-99-99 99:99:99,tamper_alert,high,tamper alert detected
E000001246,194,2026-01-05 11:31:00,low_voltage,medium,low voltage detected
E000001247,UNK_EVT_20260105_06,2026-01-05 09:55:00,connection_lost,high,connection lost detected
E000001248,401,2026-01-05 14:39:00,connection_lost,high,connection lost detected
E000001249,499,2026-99-99 99:99:99,connection_lost,high,connection lost detected
E000001250,UNK_EVT_20260105_09,2026-01-05 17:41:00,firmware_update,low,firmware update detected
