event_id,meter_id,event_timestamp,event_type,severity,description
E000001300,148,2026-01-06 04:56:00,low_voltage,medium,low voltage detected
E000001301,243,2026-01-06 11:48:00,high_voltage,high,high voltage detected
E000001302,349,2026-01-06 11:38:00,connection_lost,high,connection lost detected
E000001303,494,2026-01-06 09:11:00,low_voltage,medium,low voltage detected
E000001304,36,2026-01-06 18:04:00,low_voltage,medium,low voltage detected
E000001305,232,2026-01-06 22:02:00,tamper_alert,high,tamper alert detected
E000001306,103,2026-01-06 11:34:00,meter_reset,medium,meter reset detected
E000001307,267,2026-01-06 21:22:00,high_voltage,high,high voltage detected
E000001308,441,2026-01-06 16:41:00,firmware_update,low,firmware update detected
E000001309,465,2026-01-06 05:39:00,firmware_update,low,firmware update detected
E000001310,433,2026-01-06 03:16:00,connection_lost,high,connection lost detected
E000001311,137,2026-01-06 13:43:00,firmware_update,low,firmware update detected
E000001312,205,2026-01-06 15:29:00,low_voltage,medium,low voltage detected
E000001313,310,2026-01-06 15:08:00,connection_lost,high,connection lost detected
E000001314,258,2026-01-06 19:16:00,low_voltage,medium,low voltage detected
E000001315,280,2026-01-06 02:40:00,connection_lost,high,connection lost detected
E000001316,412,2026-01-06 21:36:00,tamper_alert,high,tamper alert detected
E000001317,409,2026-01-06 18:37:00,high_voltage,high,high voltage detected
E000001318,216,2026-01-06 18:10:00,firmware_update,low,firmware update detected
E000001319,163,2026-01-06 04:08:00,connection_lost,high,connection lost detected
E000001320,51,2026-01-06 22:00:00,low_voltage,medium,low voltage detected
E000001321,466,2026-01-06 03:35:00,firmware_update,low,firmware update detected
E000001322,69,2026-01-06 07:40:00,connection_lost,high,connection lost detected
E000001323,105,2026-01-06 01:19:00,tamper_alert,high,tamper alert detected
E000001324,383,2026-01-06 23:10:00,meter_reset,medium,meter reset detected
E000001325,55,2026-01-06 18:13:00,meter_reset,medium,meter reset detected
E000001326,74,2026-01-06 07:57:00,high_voltage,high,high voltage detected
E000001327,224,2026-01-06 21:17:00,connection_lost,high,connection lost detected
E000001328,143,2026-01-06 04:37:00,low_voltage,medium,low voltage detected
E000001329,388,2026-01-06 09:35:00,low_voltage,medium,low voltage detected
E000001330,48,2026-01-06 22:33:00,connection_lost,high,connection lost detected
E000001331,305,2026-01-06 21:57:00,low_voltage,medium,low voltage detected
E000001332,232,2026-01-06 11:25:00,low_voltage,medium,low voltage detected
E000001333,439,2026-01-06 12:25:00,high_voltage,high,high voltage detected
E000001334,211,2026-01-06 10:38:00,high_voltage,high,high voltage detected
E000001335,261,2026-01-06 07:45:00,low_voltage,medium,low voltage detected
E000001336,316,2026-01-06 16:29:00,firmware_update,low,firmware update detected
E000001337,154,2026-01-06 01:15:00,firmware_update,low,firmware update detected
E000001338,118,2026-01-06 13:01:00,meter_reset,medium,meter reset detected
E000001339,441,2026-01-06 01:18:00,meter_reset,medium,meter reset detected
E000001340,420,2026-01-06 01:59:00,low_voltage,medium,low voltage detected
E000001341,341,2026-01-06 07:38:00,low_voltage,medium,low voltage detected
E000001342,13,2026-01-06 07:28:00,low_voltage,medium,low voltage detected
E000001343,302,2026-01-06 17:06:00,connection_lost,high,connection lost detected
E000001344,85,2026-01-06 11:13:00,firmware_update,low,firmware update detected
E000001345,355,2026-01-06 10:09:00,low_voltage,medium,low voltage detected
E000001346,448,2026-01-06 12:22:00,low_voltage,medium,low voltage detected
E000001347,200,2026-01-06 16:43:00,tamper_alert,high,tamper alert detected
E000001348,12,2026-01-06 23:06:00,tamper_alert,high,tamper alert detected
E000001349,124,2026-01-06 07:24:00,tamper_alert,high,tamper alert detected
E000001350,359,2026-01-06 18:37:00,firmware_update,low,firmware update detected
E000001351,143,2026-01-06 10:05:00,firmware_update,low,firmware update detected
E000001352,358,2026-01-06 13:23:00,meter_reset,medium,meter reset detected
E000001353,130,2026-01-06 16:30:00,firmware_update,low,firmware update detected
E000001354,183,2026-01-06 02:09:00,connection_lost,high,connection lost detected
E000001355,22,2026-01-06 09:31:00,meter_reset,medium,meter reset detected
E000001356,389,2026-01-06 21:37:00,firmware_update,low,firmware update detected
E000001357,71,2026-01-06 12:10:00,high_voltage,high,high voltage detected
E000001358,183,2026-01-06 20:20:00,connection_lost,high,connection lost detected
E000001359,482,2026-01-06 07:40:00,low_voltage,medium,low voltage detected
E000001360,83,2026-01-06 02:21:00,low_voltage,medium,low voltage detected
E000001361,252,2026-01-06 18:39:00,connection_lost,high,connection lost detected
E000001362,113,2026-01-06 09:40:00,low_voltage,medium,low voltage detected
E000001363,402,2026-01-06 13:02:00,connection_lost,high,connection lost detected
E000001364,453,2026-01-06 13:14:00,high_voltage,high,high voltage detected
E000001365,206,2026-01-06 17:18:00,connection_lost,high,connection lost detected
E000001366,464,2026-01-06 19:04:00,low_voltage,medium,low voltage detected
E000001367,134,2026-01-06 07:23:00,meter_reset,medium,meter reset detected
E000001368,157,2026-01-06 02:23:00,low_voltage,medium,low voltage detected
E000001369,482,2026-01-06 03:48:00,low_voltage,medium,low voltage detected
E000001370,393,2026-01-06 21:41:00,connection_lost,high,connection lost detected
E000001371,468,2026-01-06 09:28:00,low_voltage,medium,low voltage detected
E000001372,55,2026-01-06 00:16:00,low_voltage,medium,low voltage detected
E000001373,379,2026-01-06 00:56:00,meter_reset,medium,meter reset detected
E000001374,27,2026-01-06 05:26:00,meter_reset,medium,meter reset detected
E000001375,323,2026-01-06 07:07:00,connection_lost,high,connection lost detected
E000001376,254,2026-01-06 12:01:00,connection_lost,high,connection lost detected
E000001377,452,2026-01-06 09:30:00,firmware_update,low,firmware update detected
E000001378,280,2026-01-06 05:49:00,meter_reset,medium,meter reset detected
E000001379,484,2026-01-06 15:46:00,low_voltage,medium,low voltage detected
E000001380,54,2026-01-06 13:21:00,high_voltage,high,high voltage detected
E000001381,485,2026-01-06 16:04:00,tamper_alert,high,tamper alert detected
E000001382,60,2026-01-06 16:50:00,connection_lost,high,connection lost detected
E000001383,298,2026-01-06 23:46:00,low_voltage,medium,low voltage detected
E000001384,133,2026-01-06 21:05:00,low_voltage,medium,low voltage detected
E000001385,32,2026-01-06 00:41:00,connection_lost,high,connection lost detected
E000001386,70,2026-01-06 11:33:00,high_voltage,high,high voltage detected
E000001387,25,2026-01-06 14:29:00,low_voltage,medium,low voltage detected
E000001388,330,2026-01-06 08:09:00,firmware_update,low,firmware update detected
E000001389,422,2026-01-06 17:46:00,connection_lost,high,connection lost detected
E000001390,432,2026-01-06 02:24:00,meter_reset,medium,meter reset detected
E000001391,162,2026-01-06 07:51:00,firmware_update,low,firmware update detected
E000001392,482,2026-01-06 18:53:00,low_voltage,medium,low voltage detected
E000001393,125,2026-01-06 04:44:00,firmware_update,low,firmware update detected
E000001394,373,2026-01-06 09:28:00,firmware_update,low,firmware update detected
E000001395,311,2026-01-06 09:12:00,low_voltage,medium,low voltage detected
E000001396,397,2026-01-06 07:09:00,meter_reset,medium,meter reset detected
E000001397,128,2026-01-06 05:44:00,connection_lost,high,connection lost detected
E000001398,176,2026-01-06 23:33:00,connection_lost,high,connection lost detected
E000001399,33,2026-01-06 05:16:00,meter_reset,medium,meter reset detected
E000001400,261,2026-01-06 04:45:00,tamper_alert,high,tamper alert detected
E000001401,431,2026-01-06 05:14:00,tamper_alert,high,tamper alert detected
E000001402,330,2026-01-06 13:07:00,meter_reset,medium,meter reset detected
E000001403,356,2026-01-06 01:18:00,low_voltage,medium,low voltage detected
E000001404,474,2026-01-06 16:04:00,tamper_alert,high,tamper alert detected
E000001405,161,2026-01-06 10:04:00,low_voltage,medium,low voltage detected
E000001406,199,2026-01-06 13:47:00,connection_lost,high,connection lost detected
E000001407,274,2026-01-06 15:05:00,tamper_alert,high,tamper alert detected
E000001408,289,2026-01-06 20:06:00,meter_reset,medium,meter reset detected
E000001409,211,2026-01-06 01:47:00,meter_reset,medium,meter reset detected
E000001410,106,2026-01-06 07:20:00,tamper_alert,high,tamper alert detected
E000001411,444,2026-01-06 05:34:00,low_voltage,medium,low voltage detected
E000001412,93,2026-01-06 02:51:00,connection_lost,high,connection lost detected
E000001413,172,2026-01-06 19:07:00,tamper_alert,high,tamper alert detected
E000001414,40,2026-01-06 02:12:00,firmware_update,low,firmware update detected
E000001415,99,2026-01-06 04:38:00,firmware_update,low,firmware update detected
E000001416,490,2026-01-06 16:24:00,firmware_update,low,firmware update detected
E000001417,119,2026-01-06 01:36:00,high_voltage,high,high voltage detected
E000001418,32,2026-01-06 02:46:00,meter_reset,medium,meter reset detected
E000001419,5,2026-01-06 13:14:00,low_voltage,medium,low voltage detected
E000001420,166,2026-01-06 09:40:00,firmware_update,low,firmware update detected
E000001421,419,2026-01-06 08:44:00,low_voltage,medium,low voltage detected
E000001422,159,2026-01-06 14:28:00,firmware_update,low,firmware update detected
E000001423,423,2026-01-06 13:56:00,low_voltage,medium,low voltage detected
E000001424,167,2026-01-06 23:47:00,connection_lost,high,connection lost detected
E000001425,431,2026-01-06 17:45:00,connection_lost,high,connection lost detected
E000001426,88,2026-01-06 05:23:00,connection_lost,high,connection lost detected
E000001427,293,2026-01-06 17:58:00,connection_lost,high,connection lost detected
E000001428,35,2026-01-06 19:31:00,connection_lost,high,connection lost detected
E000001429,158,2026-01-06 12:23:00,high_voltage,high,high voltage detected
E000001430,106,2026-01-06 22:54:00,high_voltage,high,high voltage detected
E000001431,55,2026-01-06 06:54:00,connection_lost,high,connection lost detected
E000001432,95,2026-01-06 04:40:00,tamper_alert,high,tamper alert detected
E000001433,391,2026-01-06 10:11:00,connection_lost,high,connection lost detected
E000001434,269,2026-01-06 23:24:00,firmware_update,low,firmware update detected
E000001435,233,2026-01-06 09:44:00,low_voltage,medium,low voltage detected
E000001436,312,2026-01-06 11:10:00,connection_lost,high,connection lost detected
E000001437,186,2026-01-06 05:44:00,connection_lost,high,connection lost detected
E000001438,397,2026-01-06 04:18:00,low_voltage,medium,low voltage detected
E000001439,54,2026-01-06 17:51:00,low_voltage,medium,low voltage detected
E000001440,51,2026-01-06 20:11:00,low_voltage,medium,low voltage detected
E000001441,478,2026-01-06 22:17:00,connection_lost,high,connection lost detected
E000001442,303,2026-01-06 13:11:00,connection_lost,high,connection lost detected
E000001443,477,2026-01-06 02:52:00,connection_lost,high,connection lost detected
E000001444,61,2026-01-06 00:48:00,high_voltage,high,high voltage detected
E000001445,173,2026-01-06 08:04:00,firmware_update,low,firmware update detected
E000001446,454,2026-01-06 21:07:00,low_voltage,medium,low voltage detected
E000001447,185,2026-01-06 22:58:00,low_voltage,medium,low voltage detected
E000001448,480,2026-01-06 20:48:00,connection_lost,high,connection lost detected
E000001449,400,2026-01-06 05:36:00,firmware_update,low,firmware update detected
E000001450,121,2026-01-06 20:17:00,meter_reset,medium,meter reset detected
E000001451,36,2026-01-06 22:48:00,meter_reset,medium,meter reset detected
E000001452,22,2026-01-06 14:46:00,tamper_alert,high,tamper alert detected
E000001453,177,2026-01-06 20:13:00,meter_reset,medium,meter reset detected
E000001454,325,2026-01-06 11:57:00,tamper_alert,high,tamper alert detected
E000001455,216,2026-01-06 06:47:00,high_voltage,high,high voltage detected
E000001456,320,2026-01-06 13:51:00,meter_reset,medium,meter reset detected
E000001457,255,2026-01-06 19:40:00,tamper_alert,high,tamper alert detected
E000001458,285,2026-01-06 09:10:00,firmware_update,low,firmware update detected
E000001459,496,2026-01-06 23:42:00,high_voltage,high,high voltage detected
E000001460,472,2026-01-06 16:42:00,connection_lost,high,connection lost detected
E000001461,390,2026-01-06 23:46:00,tamper_alert,high,tamper alert detected
E000001462,111,2026-01-06 02:34:00,low_voltage,medium,low voltage detected
E000001463,290,2026-01-06 09:43:00,firmware_update,low,firmware update detected
E000001464,492,2026-01-06 21:34:00,tamper_alert,high,tamper alert detected
E000001465,62,2026-01-06 23:22:00,firmware_update,low,firmware update detected
E000001466,14,2026-01-06 17:24:00,connection_lost,high,connection lost detected
E000001467,451,2026-01-06 00:09:00,firmware_update,low,firmware update detected
E000001468,221,2026-01-06 23:10:00,firmware_update,low,firmware update detected
E000001469,22,2026-01-06 05:07:00,firmware_update,low,firmware update detected
E000001470,378,2026-01-06 07:03:00,meter_reset,medium,meter reset detected
E000001471,422,2026-01-06 07:25:00,firmware_update,low,firmware update detected
E000001472,28,2026-01-06 13:14:00,connection_lost,high,connection lost detected
E000001473,261,2026-01-06 03:06:00,low_voltage,medium,low voltage detected
E000001474,213,2026-01-06 03:15:00,low_voltage,medium,low voltage detected
E000001475,462,2026-01-06 15:14:00,connection_lost,high,connection lost detected
E000001476,2,2026-01-06 08:07:00,low_voltage,medium,low voltage detected
E000001477,293,2026-01-06 18:05:00,meter_reset,medium,meter reset detected
E000001478,324,2026-01-06 23:06:00,connection_lost,high,connection lost detected
E000001479,291,2026-01-06 21:18:00,tamper_alert,high,tamper alert detected
E000001480,3,2026-01-06 19:31:00,meter_reset,medium,meter reset detected
E000001481,481,2026-01-06 08:56:00,low_voltage,medium,low voltage detected
E000001482,414,2026-01-06 18:35:00,connection_lost,high,connection lost detected
E000001483,422,2026-01-06 09:02:00,connection_lost,high,connection lost detected
E000001484,481,2026-01-06 17:30:00,firmware_update,low,firmware update detected
E000001485,482,2026-01-06 03:57:00,firmware_update,low,firmware update detected
E000001486,139,2026-01-06 08:07:00,firmware_update,low,firmware update detected
E000001487,268,2026-01-06 04:29:00,low_voltage,medium,low voltage detected
E000001488,440,2026-01-06 00:00:00,low_voltage,medium,low voltage detected
E000001489,304,2026-01-06 22:26:00,firmware_update,low,firmware update detected
E000001490,145,2026-01-06 05:26:00,high_voltage,high,high voltage detected
E000001491,UNK_EVT_20260106_00,2026-99-99 99:99:99,connection_lost,high,connection lost detected
E000001492,115,2026-01-06 03:24:00,connection_lost,high,connection lost detected
E000001493,393,2026-01-06 01:19:00,firmware_update,low,firmware update detected
E000001494,UNK_EVT_20260106_03,2026-01-06 07:27:00,connection_lost,high,connection lost detected
E000001495,31,2026-99-99 99:99:99,low_voltage,medium,low voltage detected
E000001496,56,2026-01-06 01:24:00,tamper_alert,high,tamper alert detected
E000001497,UNK_EVT_20260106_06,2026-01-06 02:31:00,connection_lost,high,connection lost detected
E000001498,391,2026-01-06 09:23:00,low_voltage,medium,low voltage detected
E000001499,134,2026-99-99 99:99:99,meter_reset,medium,meter reset detected
E000001500,UNK_EVT_20260106_09,2026-01-06 19:19:00,meter_reset,medium,meter reset detected
