reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000191329,1,2026-01-05 05:30:00,0.2568,231.5,4.34,0.983,actual,meter_gateway
R0000191330,1,2026-01-05 05:45:00,0.2885,230.77,5.01,0.946,actual,meter_gateway
R0000191331,1,2026-01-05 06:00:00,0.2408,232.81,4.48,0.941,actual,meter_gateway
R0000191332,1,2026-01-05 06:15:00,0.253,228.32,4.51,0.958,estimated,legacy_import
R0000191333,1,2026-01-05 06:30:00,0.2231,234.74,3.87,0.979,actual,meter_gateway
R0000191334,1,2026-01-05 06:45:00,0.2863,228.24,5.6,0.921,actual,meter_gateway
R0000191335,1,2026-01-05 07:00:00,0.4636,235.39,8.14,0.914,actual,meter_gateway
R0000191336,1,2026-01-05 07:15:00,0.7068,226.79,14.02,0.954,actual,meter_gateway
R0000191337,1,2026-01-05 07:30:00,0.604,234.45,10.82,0.948,actual,meter_gateway
R0000191338,1,2026-01-05 07:45:00,0.6232,236.62,11.55,0.974,actual,meter_gateway
R0000191339,1,2026-01-05 08:00:00,0.4505,229.64,8.33,0.944,actual,meter_gateway
R0000191340,1,2026-01-05 08:15:00,0.6225,227.64,11.68,0.95,actual,meter_gateway
R0000191341,1,2026-01-05 08:30:00,0.5592,230.02,10.88,0.9,actual,meter_gateway
R0000191342,1,2026-01-05 08:45:00,0.5209,228.57,9.45,0.928,actual,meter_gateway
R0000191343,1,2026-01-05 09:00:00,0.9636,228.81,16.24,0.921,actual,meter_gateway
R0000191344,1,2026-01-05 09:15:00,0.9355,228.58,16.27,0.981,actual,meter_gateway
R0000191345,1,2026-01-05 09:30:00,1.011,229.35,17.33,0.968,actual,meter_gateway
R0000191346,1,2026-01-05 09:45:00,0.8574,225.93,16.23,0.901,actual,meter_gateway
R0000191347,1,2026-01-05 10:00:00,0.9579,227.37,17.97,0.954,actual,meter_gateway
R0000191348,1,2026-01-05 10:15:00,0.9474,224.94,16.67,0.923,actual,meter_gateway
R0000191349,1,2026-01-05 10:30:00,1.0202,232.17,18.19,0.98,actual,meter_gateway
R0000191350,1,2026-01-05 10:45:00,1.0332,220.48,19.52,0.977,actual,meter_gateway
R0000191351,1,2026-01-05 11:00:00,1.0186,235.05,17.85,0.976,actual,meter_gateway
R0000191352,1,2026-01-05 11:15:00,1.1241,232.06,22.77,0.945,actual,meter_gateway
R0000191353,1,2026-01-05 11:30:00,0.991,230.9,18.38,0.951,actual,meter_gateway
R0000191354,1,2026-01-05 11:45:00,0.6685,227.86,11.75,0.941,actual,meter_gateway
R0000191355,1,2026-01-05 12:00:00,1.1781,234.34,21.53,0.951,actual,meter_gateway
R0000191356,1,2026-01-05 12:15:00,0.9706,230.61,17.54,1.0,actual,meter_gateway
R0000191357,1,2026-01-05 12:30:00,0.973,230.92,17.71,0.949,estimated,legacy_import
R0000191358,1,2026-01-05 12:45:00,1.1826,226.89,22.09,0.938,actual,meter_gateway
R0000191359,1,2026-01-05 13:00:00,1.1164,229.44,21.89,0.868,actual,meter_gateway
R0000191360,1,2026-01-05 13:15:00,1.0794,226.37,20.92,0.928,actual,meter_gateway
R0000191361,1,2026-01-05 13:30:00,1.0651,231.46,20.69,0.957,actual,meter_gateway
R0000191362,1,2026-01-05 13:45:00,1.0907,232.1,20.48,0.941,estimated,legacy_import
R0000191363,1,2026-01-05 14:00:00,1.1725,228.66,21.77,0.939,actual,meter_gateway
R0000191364,1,2026-01-05 14:15:00,1.0349,233.11,20.17,0.903,actual,meter_gateway
R0000191365,1,2026-01-05 14:30:00,1.0338,224.86,17.64,0.974,actual,meter_gateway
R0000191366,1,2026-01-05 14:45:00,1.0282,231.95,19.57,0.916,actual,meter_gateway
R0000191367,1,2026-01-05 15:00:00,0.9658,232.38,15.52,0.98,actual,meter_gateway
R0000191368,1,2026-01-05 15:15:00,1.0484,230.93,19.29,0.917,actual,meter_gateway
R0000191369,1,2026-01-05 15:30:00,0.842,229.46,14.66,0.934,actual,meter_gateway
R0000191370,1,2026-01-05 15:45:00,1.2449,225.18,24.56,0.92,estimated,legacy_import
R0000191371,1,2026-01-05 16:00:00,1.0141,225.36,16.64,1.0,actual,meter_gateway
R0000191372,1,2026-01-05 16:15:00,0.8061,233.18,15.28,0.924,actual,meter_gateway
R0000191373,1,2026-01-05 16:30:00,1.0444,231.85,18.53,0.972,actual,meter_gateway
R0000191374,1,2026-01-05 16:45:00,1.1216,227.51,19.94,0.98,actual,meter_gateway
R0000191375,1,2026-01-05 17:00:00,1.133,230.0,19.77,0.94,actual,meter_gateway
R0000191376,1,2026-01-05 17:15:00,0.9416,236.23,15.67,0.899,actual,meter_gateway
R0000191377,1,2026-01-05 17:30:00,0.896,232.57,17.96,0.896,actual,meter_gateway
R0000191378,1,2026-01-05 17:45:00,0.9094,230.37,15.06,0.972,estimated,legacy_import
R0000191379,1,2026-01-05 18:00:00,1.1906,226.31,23.11,0.965,actual,meter_gateway
R0000191380,1,2026-01-05 18:15:00,1.1155,234.6,21.47,0.924,actual,meter_gateway
R0000191381,1,2026-01-05 18:30:00,1.1507,233.26,20.11,0.949,actual,meter_gateway
R0000191382,1,2026-01-05 18:45:00,0.9983,226.4,17.01,1.0,actual,meter_gateway
R0000191383,1,2026-01-05 19:00:00,0.9377,223.79,17.81,0.966,actual,meter_gateway
R0000191384,1,2026-01-05 19:15:00,0.8555,227.86,16.25,0.92,actual,meter_gateway
R0000191385,1,2026-01-05 19:30:00,1.1176,226.27,20.86,0.956,actual,meter_gateway
R0000191386,1,2026-01-05 19:45:00,1.0274,228.74,19.55,0.956,estimated,legacy_import
R0000191387,1,2026-01-05 20:00:00,1.1732,226.9,22.26,0.946,actual,meter_gateway
R0000191388,1,2026-01-05 20:15:00,1.2086,229.14,22.49,0.929,actual,meter_gateway
R0000191389,1,2026-01-05 20:30:00,1.1295,231.53,21.07,0.94,actual,meter_gateway
R0000191390,1,2026-01-05 20:45:00,0.8783,230.98,15.17,0.968,estimated,legacy_import
R0000191391,1,2026-01-05 21:00:00,0.6423,219.45,11.77,0.949,actual,meter_gateway
R0000191392,1,2026-01-05 21:15:00,0.5538,225.78,9.75,0.964,actual,meter_gateway
R0000191393,1,2026-01-05 21:30:00,0.5619,223.91,12.89,0.879,actual,meter_gateway
R0000191394,1,2026-01-05 21:45:00,0.4845,228.79,8.46,0.975,estimated,legacy_import
R0000191395,1,2026-01-05 22:00:00,0.4343,227.76,7.96,0.916,actual,meter_gateway
R0000191396,1,2026-01-05 22:15:00,0.6561,236.27,10.79,0.953,actual,meter_gateway
R0000191397,1,2026-01-05 22:30:00,0.5677,225.84,10.22,0.999,actual,meter_gateway
R0000191398,1,2026-01-05 22:45:00,0.6369,230.22,11.62,0.938,actual,meter_gateway
R0000191399,1,2026-01-05 23:00:00,0.2336,229.94,4.57,0.935,actual,meter_gateway
R0000191400,1,2026-01-05 23:15:00,0.2076,230.21,3.68,0.955,estimated,legacy_import
R0000191401,1,2026-01-05 23:30:00,0.2256,223.67,4.42,0.926,actual,meter_gateway
R0000191402,1,2026-01-05 23:45:00,0.2581,225.48,4.48,0.973,actual,meter_gateway
R0000191403,2,2026-01-05 00:00:00,2.4028,230.2,42.39,0.934,actual,meter_gateway
R0000191404,2,2026-01-05 00:15:00,2.1023,226.97,39.63,0.92,actual,meter_gateway
R0000191405,2,2026-01-05 00:30:00,2.2192,237.32,37.56,0.963,actual,meter_gateway
R0000191406,2,2026-01-05 00:45:00,2.2699,229.61,40.12,0.925,actual,meter_gateway
R0000191407,2,2026-01-05 01:00:00,2.167,226.91,37.51,0.909,actual,meter_gateway
R0000191408,2,2026-01-05 01:15:00,2.5368,231.85,47.31,0.964,actual,meter_gateway
R0000191409,2,2026-01-05 01:30:00,2.5525,230.14,44.44,0.901,actual,meter_gateway
R0000191410,2,2026-01-05 01:45:00,2.1105,238.39,42.77,0.905,actual,meter_gateway
R0000191411,2,2026-01-05 02:00:00,2.8458,224.72,53.05,0.945,actual,meter_gateway
R0000191412,2,2026-01-05 02:15:00,2.5475,226.38,46.98,0.918,actual,meter_gateway
R0000191413,2,2026-01-05 02:30:00,2.2515,229.04,41.62,0.956,actual,meter_gateway
R0000191414,2,2026-01-05 02:45:00,2.8337,227.26,52.2,0.94,actual,meter_gateway
R0000191415,2,2026-01-05 03:00:00,2.644,228.4,55.47,0.901,actual,meter_gateway
R0000191416,2,2026-01-05 03:15:00,2.4914,230.21,44.17,0.937,actual,meter_gateway
R0000191417,2,2026-01-05 03:30:00,2.1665,229.62,41.82,0.901,actual,meter_gateway
R0000191418,2,2026-01-05 03:45:00,2.6798,233.01,56.7,0.864,actual,meter_gateway
R0000191419,2,2026-01-05 04:00:00,2.537,232.42,41.44,0.921,actual,meter_gateway
R0000191420,2,2026-01-05 04:15:00,2.5922,228.75,49.46,0.932,actual,meter_gateway
R0000191421,2,2026-01-05 04:30:00,2.3504,230.09,43.3,0.926,actual,meter_gateway
R0000191422,2,2026-01-05 04:45:00,2.6254,229.72,50.16,0.95,actual,meter_gateway
R0000191423,2,2026-01-05 05:00:00,2.5237,235.64,44.92,0.973,actual,meter_gateway
R0000191424,2,2026-01-05 05:15:00,2.7759,232.92,50.76,0.931,estimated,legacy_import
R0000191425,2,2026-01-05 05:30:00,2.8463,229.72,53.8,0.921,actual,meter_gateway
R0000191426,2,2026-01-05 05:45:00,2.8853,230.13,49.08,0.979,actual,meter_gateway
R0000191427,2,2026-01-05 06:00:00,2.2633,229.36,42.76,0.954,actual,meter_gateway
R0000191428,2,2026-01-05 06:15:00,2.8563,232.39,53.02,0.895,actual,meter_gateway
R0000191429,2,2026-01-05 06:30:00,2.4288,233.25,41.81,0.941,actual,meter_gateway
R0000191430,2,2026-01-05 06:45:00,2.7272,224.09,53.21,0.918,actual,meter_gateway
R0000191431,2,2026-01-05 07:00:00,2.8329,229.82,47.49,1.0,actual,meter_gateway
R0000191432,2,2026-01-05 07:15:00,2.3005,232.01,41.98,0.936,actual,meter_gateway
R0000191433,2,2026-01-05 07:30:00,2.3801,228.0,44.2,0.91,actual,meter_gateway
R0000191434,2,2026-01-05 07:45:00,2.8127,234.15,50.52,0.946,actual,meter_gateway
R0000191435,2,2026-01-05 08:00:00,2.9964,229.04,53.6,0.991,actual,meter_gateway
R0000191436,2,2026-01-05 08:15:00,2.9055,226.74,51.97,0.992,actual,meter_gateway
R0000191437,2,2026-01-05 08:30:00,2.4639,234.47,45.13,0.941,actual,meter_gateway
R0000191438,2,2026-01-05 08:45:00,2.5233,231.39,47.84,0.96,actual,meter_gateway
R0000191439,2,2026-01-05 09:00:00,2.4941,231.93,50.7,0.936,actual,meter_gateway
R0000191440,2,2026-01-05 09:15:00,2.4482,231.87,41.2,0.975,actual,meter_gateway
R0000191441,2,2026-01-05 09:30:00,2.452,229.94,47.64,0.857,actual,meter_gateway
R0000191442,2,2026-01-05 09:45:00,2.9209,231.55,58.24,0.928,estimated,legacy_import
R0000191443,2,2026-01-05 10:00:00,2.5027,221.48,42.58,0.958,actual,meter_gateway
R0000191444,2,2026-01-05 10:15:00,2.3932,235.39,43.91,0.982,estimated,legacy_import
R0000191445,2,2026-01-05 10:30:00,2.609,236.59,45.58,0.973,actual,meter_gateway
R0000191446,2,2026-01-05 10:45:00,2.6555,233.56,51.22,0.974,actual,meter_gateway
R0000191447,2,2026-01-05 11:00:00,2.4909,231.52,50.58,0.91,estimated,legacy_import
R0000191448,2,2026-01-05 11:15:00,2.2495,228.43,41.58,0.925,actual,meter_gateway
R0000191449,2,2026-01-05 11:30:00,2.2415,234.91,38.32,0.951,estimated,legacy_import
R0000191450,2,2026-01-05 11:45:00,2.4084,234.89,41.02,0.949,actual,meter_gateway
R0000191451,2,2026-01-05 12:00:00,2.3916,237.51,44.71,0.934,actual,meter_gateway
R0000191452,2,2026-01-05 12:15:00,2.6581,234.42,49.81,0.912,actual,meter_gateway
R0000191453,2,2026-01-05 12:30:00,1.9208,230.51,34.34,0.984,actual,meter_gateway
R0000191454,2,2026-01-05 12:45:00,2.4476,227.83,45.31,1.0,estimated,legacy_import
R0000191455,2,2026-01-05 13:00:00,2.1565,236.45,35.99,1.0,actual,meter_gateway
R0000191456,2,2026-01-05 13:15:00,2.3452,229.72,42.54,0.921,actual,meter_gateway
R0000191457,2,2026-01-05 13:30:00,2.6971,229.6,54.3,0.957,actual,meter_gateway
R0000191458,2,2026-01-05 13:45:00,2.4002,236.02,40.35,0.938,actual,meter_gateway
R0000191459,2,2026-01-05 14:00:00,2.0772,239.5,33.86,0.99,actual,meter_gateway
R0000191460,2,2026-01-05 14:30:00,2.2269,225.63,46.73,0.918,estimated,legacy_import
R0000191461,2,2026-01-05 14:45:00,2.2748,229.85,42.78,0.938,actual,meter_gateway
R0000191462,2,2026-01-05 15:00:00,2.5232,227.63,46.89,0.958,actual,meter_gateway
R0000191463,2,2026-01-05 15:15:00,2.117,227.82,35.92,1.0,actual,meter_gateway
R0000191464,2,2026-01-05 15:30:00,2.6067,229.14,51.46,0.963,actual,meter_gateway
R0000191465,2,2026-01-05 15:45:00,2.2753,231.81,40.37,0.936,actual,meter_gateway
R0000191466,2,2026-01-05 16:00:00,2.1129,230.08,37.69,0.905,estimated,legacy_import
R0000191467,2,2026-01-05 16:15:00,2.0761,231.8,38.04,0.977,actual,meter_gateway
R0000191468,2,2026-01-05 16:30:00,2.4824,230.79,45.56,0.942,estimated,legacy_import
R0000191469,2,2026-01-05 16:45:00,2.3987,229.67,48.35,0.883,actual,meter_gateway
R0000191470,2,2026-01-05 17:00:00,2.4395,228.22,39.71,0.999,actual,meter_gateway
R0000191471,2,2026-01-05 17:15:00,83.2797,223.43,41.7,0.924,actual,meter_gateway
R0000191472,2,2026-01-05 17:30:00,2.2461,228.06,42.75,0.893,actual,meter_gateway
R0000191473,2,2026-01-05 17:45:00,1.9821,230.55,38.33,0.888,estimated,legacy_import
R0000191474,2,2026-01-05 18:00:00,2.3124,237.31,43.44,0.952,actual,meter_gateway
R0000191475,2,2026-01-05 18:15:00,2.2593,227.85,42.16,0.969,actual,meter_gateway
R0000191476,2,2026-01-05 18:30:00,2.1312,230.26,41.73,0.956,actual,meter_gateway
R0000191477,2,2026-01-05 18:45:00,2.2205,231.32,42.76,0.898,actual,meter_gateway
R0000191478,2,2026-01-05 19:00:00,2.1931,229.89,41.94,0.953,actual,meter_gateway
R0000191479,2,2026-01-05 19:15:00,2.2886,228.5,48.24,0.883,actual,meter_gateway
R0000191480,2,2026-01-05 19:30:00,2.0989,229.87,40.58,0.89,actual,meter_gateway
R0000191481,2,2026-01-05 19:45:00,1.857,231.96,33.22,0.936,actual,meter_gateway
R0000191482,2,2026-01-05 20:00:00,2.2807,229.93,37.19,0.963,actual,meter_gateway
R0000191483,2,2026-01-05 20:15:00,2.2852,226.67,43.37,0.958,actual,meter_gateway
R0000191484,2,2026-01-05 20:30:00,2.4131,235.54,42.93,0.945,actual,meter_gateway
R0000191485,2,2026-01-05 20:45:00,2.1995,232.24,38.32,0.93,actual,meter_gateway
R0000191486,2,2026-01-05 21:00:00,2.3848,235.82,47.02,0.942,actual,meter_gateway
R0000191487,2,2026-01-05 21:15:00,2.2863,224.73,40.28,0.954,actual,meter_gateway
R0000191488,2,2026-01-05 21:30:00,2.0702,229.91,36.52,0.993,actual,meter_gateway
R0000191489,2,2026-01-05 21:45:00,2.1902,231.73,42.39,0.924,actual,meter_gateway
R0000191490,2,2026-01-05 22:00:00,2.3048,233.73,43.54,0.952,actual,meter_gateway
R0000191491,2,2026-01-05 22:15:00,2.1442,230.45,40.54,0.995,actual,meter_gateway
R0000191492,2,2026-01-05 22:30:00,2.34,226.9,44.31,0.929,actual,meter_gateway
R0000191493,2,2026-01-05 22:45:00,2.3292,236.17,44.05,0.957,actual,meter_gateway
R0000191494,2,2026-01-05 23:00:00,2.5842,228.92,45.57,0.969,actual,meter_gateway
R0000191495,2,2026-01-05 23:15:00,2.5935,232.29,45.97,0.991,actual,meter_gateway
R0000191496,2,2026-01-05 23:30:00,2.4957,231.98,45.78,0.934,estimated,legacy_import
R0000191497,2,2026-01-05 23:45:00,2.9528,224.85,56.75,0.901,actual,meter_gateway
R0000191498,3,2026-01-05 00:00:00,1.4376,223.34,27.01,0.913,actual,meter_gateway
R0000191499,3,2026-01-05 00:15:00,1.435,238.07,25.94,0.947,actual,meter_gateway
R0000191500,3,2026-01-05 00:30:00,1.371,237.99,24.08,0.949,actual,meter_gateway
R0000191501,3,2026-01-05 00:45:00,1.3214,235.62,21.4,0.973,actual,meter_gateway
R0000191502,3,2026-01-05 01:00:00,1.5101,234.99,28.03,0.952,actual,meter_gateway
R0000191503,3,2026-01-05 01:15:00,1.45,230.47,23.82,0.95,actual,meter_gateway
R0000191504,3,2026-01-05 01:30:00,1.2996,225.07,25.09,0.917,estimated,legacy_import
R0000191505,3,2026-01-05 01:45:00,1.2224,231.01,24.06,0.925,actual,meter_gateway
R0000191506,3,2026-01-05 02:00:00,1.2549,230.15,21.42,0.956,actual,meter_gateway
R0000191507,3,2026-01-05 02:15:00,1.5374,228.33,28.51,0.943,actual,meter_gateway
R0000191508,3,2026-01-05 02:30:00,1.2384,226.03,25.34,0.917,actual,meter_gateway
R0000191509,3,2026-01-05 02:45:00,1.4122,227.82,25.44,0.986,actual,meter_gateway
R0000191510,3,2026-01-05 03:00:00,1.3842,236.01,24.89,0.946,actual,meter_gateway
R0000191511,3,2026-01-05 03:15:00,1.3244,232.21,25.31,0.917,actual,meter_gateway
R0000191512,,2026-01-05 03:30:00,1.2541,229.4,21.86,0.931,actual,meter_gateway
R0000191513,3,2026-01-05 03:45:00,1.2779,236.37,21.37,0.972,actual,meter_gateway
R0000191514,3,2026-01-05 04:00:00,1.3771,230.3,24.56,0.937,actual,meter_gateway
R0000191515,3,2026-01-05 04:15:00,1.5164,224.59,28.79,0.912,actual,meter_gateway
R0000191516,3,2026-01-05 04:30:00,1.4271,231.4,26.74,0.961,actual,meter_gateway
R0000191517,3,2026-01-05 04:45:00,1.6669,236.52,31.77,0.962,actual,meter_gateway
R0000191518,3,2026-01-05 05:00:00,1.4029,233.24,25.51,0.981,actual,meter_gateway
R0000191519,3,2026-01-05 05:15:00,1.2216,232.06,21.66,0.945,actual,meter_gateway
R0000191520,3,2026-01-05 05:30:00,1.5112,238.09,27.99,0.964,actual,meter_gateway
R0000191521,3,2026-01-05 05:45:00,1.4991,230.0,30.42,0.872,actual,meter_gateway
R0000191522,3,2026-01-05 06:00:00,1.2638,226.75,21.78,0.967,actual,meter_gateway
R0000191523,3,2026-01-05 06:15:00,1.4833,233.2,25.97,0.929,actual,meter_gateway
R0000191524,3,2026-01-05 06:30:00,1.3488,225.15,27.02,0.972,actual,meter_gateway
R0000191525,3,2026-01-05 06:45:00,1.5193,237.05,32.05,0.887,estimated,legacy_import
R0000191526,3,2026-01-05 07:00:00,1.2705,229.85,24.36,0.93,actual,meter_gateway
R0000191527,3,2026-01-05 07:15:00,1.2199,232.37,21.14,0.946,actual,meter_gateway
R0000191528,3,2026-01-05 07:30:00,1.2532,231.82,22.32,0.962,actual,meter_gateway
R0000191529,3,2026-01-05 07:45:00,1.3709,231.25,23.41,0.976,actual,meter_gateway
R0000191530,3,2026-01-05 08:00:00,1.465,226.6,26.65,0.939,actual,meter_gateway
R0000191531,3,2026-01-05 08:15:00,1.401,226.12,24.34,0.996,actual,meter_gateway
R0000191532,3,2026-01-05 08:30:00,1.4838,229.95,27.78,0.956,actual,meter_gateway
R0000191533,3,2026-01-05 08:45:00,1.2376,233.04,23.68,0.964,actual,meter_gateway
R0000191534,3,2026-01-05 09:00:00,1.4594,229.33,26.2,0.925,actual,meter_gateway
R0000191535,3,2026-01-05 09:15:00,1.3884,223.42,25.46,0.913,actual,meter_gateway
R0000191536,3,2026-01-05 09:30:00,1.4094,225.2,26.77,0.973,actual,meter_gateway
R0000191537,3,2026-01-05 09:45:00,1.2986,233.4,23.58,0.945,actual,meter_gateway
R0000191538,3,2026-01-05 10:00:00,1.2262,234.14,21.67,0.981,actual,meter_gateway
R0000191539,3,2026-01-05 10:15:00,1.4221,234.32,24.06,0.95,actual,meter_gateway
R0000191540,3,2026-01-05 10:30:00,1.307,227.23,22.35,0.941,actual,meter_gateway
R0000191541,3,2026-01-05 10:45:00,1.3747,233.62,23.47,0.952,actual,meter_gateway
R0000191542,3,2026-01-05 11:00:00,1.4645,228.69,27.97,0.924,actual,meter_gateway
R0000191543,3,2026-01-05 11:15:00,1.2802,232.42,24.55,0.938,actual,meter_gateway
R0000191544,3,2026-01-05 11:30:00,1.4642,227.96,29.84,0.93,actual,meter_gateway
R0000191545,3,2026-01-05 11:45:00,1.4191,230.25,25.95,0.933,actual,meter_gateway
R0000191546,3,2026-01-05 12:00:00,1.3283,228.15,22.93,0.936,actual,meter_gateway
R0000191547,3,2026-01-05 12:15:00,1.3593,230.04,23.79,0.951,actual,meter_gateway
R0000191548,3,2026-01-05 12:30:00,1.3013,226.31,22.12,0.934,actual,meter_gateway
R0000191549,3,2026-01-05 12:45:00,1.1206,229.09,20.6,0.948,actual,meter_gateway
R0000191550,3,2026-01-05 13:00:00,1.2794,231.31,23.74,0.951,actual,meter_gateway
R0000191551,3,2026-01-05 13:15:00,1.3581,232.13,25.3,0.925,actual,meter_gateway
R0000191552,3,2026-01-05 13:30:00,1.2703,231.4,22.41,0.929,actual,meter_gateway
R0000191553,3,2026-01-05 13:45:00,1.3123,235.55,21.87,1.0,estimated,legacy_import
R0000191554,3,2026-01-05 14:00:00,1.2158,233.6,21.48,0.967,actual,meter_gateway
R0000191555,3,2026-01-05 14:15:00,1.3123,230.27,24.55,0.96,actual,meter_gateway
R0000191556,3,2026-01-05 14:30:00,1.4476,228.1,27.54,0.915,actual,meter_gateway
R0000191557,3,2026-01-05 14:45:00,1.2887,228.39,25.1,0.891,actual,meter_gateway
R0000191558,3,2026-01-05 15:00:00,1.0522,235.62,19.55,0.946,actual,meter_gateway
R0000191559,3,2026-01-05 15:30:00,1.3579,234.44,25.86,0.945,actual,meter_gateway
R0000191560,3,2026-01-05 15:45:00,1.3257,220.81,25.92,0.928,actual,meter_gateway
R0000191561,3,2026-01-05 16:00:00,221.9477,232.49,23.25,0.956,estimated,legacy_import
R0000191562,3,2026-01-05 16:15:00,1.0845,229.3,18.42,0.933,actual,meter_gateway
R0000191563,3,2026-01-05 16:30:00,1.1716,231.95,22.76,0.929,actual,meter_gateway
R0000191564,3,2026-01-05 16:45:00,1.1284,231.05,18.83,0.917,actual,meter_gateway
R0000191565,3,2026-01-05 17:00:00,1.1795,233.39,22.77,0.905,actual,meter_gateway
R0000191566,3,2026-01-05 17:15:00,1.28,232.11,24.8,0.96,estimated,legacy_import
R0000191567,3,2026-01-05 17:30:00,1.0283,234.4,19.43,0.894,actual,meter_gateway
R0000191568,3,2026-01-05 17:45:00,1.0828,232.05,18.69,0.955,actual,meter_gateway
R0000191569,3,2026-01-05 18:00:00,1.1639,225.85,21.62,0.9,actual,meter_gateway
R0000191570,3,2026-01-05 18:15:00,1.273,229.14,26.31,0.908,estimated,legacy_import
R0000191571,3,2026-01-05 18:30:00,1.2511,229.86,22.26,0.954,actual,meter_gateway
R0000191572,3,2026-01-05 18:45:00,1.1756,227.35,23.31,0.953,actual,meter_gateway
R0000191573,3,2026-01-05 19:00:00,1.4198,234.96,24.57,0.935,actual,meter_gateway
R0000191574,3,2026-01-05 19:15:00,1.203,228.45,21.14,1.0,actual,meter_gateway
R0000191575,3,2026-01-05 19:30:00,1.1666,228.55,20.71,0.936,actual,meter_gateway
R0000191576,3,2026-01-05 19:45:00,1.2794,234.78,24.48,0.948,actual,meter_gateway
R0000191577,3,2026-01-05 20:00:00,1.3608,229.83,24.81,0.917,actual,meter_gateway
R0000191578,3,2026-01-05 20:15:00,1.3692,228.09,23.44,0.945,actual,meter_gateway
R0000191579,3,2026-01-05 20:30:00,1.3391,228.08,25.97,0.913,actual,meter_gateway
R0000191580,3,2026-01-05 20:45:00,1.249,225.49,24.46,0.943,actual,meter_gateway
R0000191581,3,2026-01-05 21:00:00,1.3134,234.42,24.55,0.94,actual,meter_gateway
R0000191582,3,2026-01-05 21:15:00,1.0993,232.68,21.03,0.929,actual,meter_gateway
R0000191583,3,2026-01-05 21:30:00,1.2282,230.38,22.2,0.981,actual,meter_gateway
R0000191584,3,2026-01-05 21:45:00,1.2514,228.41,24.06,0.908,actual,meter_gateway
R0000191585,3,2026-01-05 22:00:00,1.1675,228.18,20.41,0.98,actual,meter_gateway
R0000191586,3,2026-01-05 22:15:00,1.2135,232.52,20.76,0.928,estimated,legacy_import
R0000191587,3,2026-01-05 22:30:00,1.1977,231.68,21.57,0.97,actual,meter_gateway
R0000191588,3,2026-01-05 22:45:00,1.204,226.8,21.05,0.957,estimated,legacy_import
R0000191589,3,2026-01-05 23:00:00,1.3965,230.73,28.21,0.917,actual,meter_gateway
R0000191590,3,2026-01-05 23:15:00,1.1557,235.9,19.56,0.971,actual,meter_gateway
R0000191591,3,2026-01-05 23:30:00,1.1956,228.77,21.21,0.951,actual,meter_gateway
R0000191592,3,2026-01-05 23:45:00,1.4089,234.53,23.61,0.968,actual,meter_gateway
R0000191593,4,2026-01-05 00:15:00,0.2892,231.42,5.21,0.887,actual,meter_gateway
R0000191594,4,2026-01-05 00:30:00,0.2732,229.18,4.71,0.93,actual,meter_gateway
R0000191595,4,2026-01-05 00:45:00,0.2725,233.7,5.36,0.943,actual,meter_gateway
R0000191596,4,2026-01-05 01:00:00,0.2991,232.21,5.36,0.928,actual,meter_gateway
